617	476	06.057.223/0505-19	REDE ASSAI LJ 275	23	DIRETA	MASTER	SP	São Paulo	454.1	5776.65	2	137161,137160	ESPORADICOS / ROTA 2	0	0	510	0	0.12	0	0	0	0	0	0	0	t	0.12	291.0824262839044	291.0824262839044	291.0824262839044	291.0824262839044	Frete (14/07/2025) NFs 137161,137160	\N	2025-07-21	188	APROVADO	f	TALITA DE LE LIMA	2025-07-18 15:42:52.007945	\N	f	2025-07-14 19:45:57.821908	Stephanie Macena Rodrigues Chaves 	2025-07-14 19:45:57.82133	Stephanie Macena Rodrigues Chaves 
371	320	93.209.765/0682-69	ATACADAO 682	152	DIRETA	3/4	SP	São Bernardo do Campo	2000.86	24438.36	1	136631	ÚNICO	0	0	1	0	0.12	0	0	0	0	0	0	0	f	0.12	0.5551964988973863	\N	0.5551964988973863	\N	\N	\N	\N	\N	PENDENTE	f	\N	\N	\N	f	2025-07-01 14:35:06.967702	Rafael de Carvalho Nascimento	2025-07-01 14:35:06.967188	Rafael de Carvalho Nascimento
15	24	43.086.034/0001-53	IMPERIO EMB	14	FRACIONADA	FRETE PESO	MT	Mirassol d'Oeste	369.56	4295.559999999999	1	135980	MIRASSOL D OESTE	0.75	0	0	0	\N	0.5	5.96	0	0	0	0	0	f	0.07	346.76	345.19	345.19	345.19	172327	\N	2025-07-28	40	CONFERIDO	f	\N	\N	transportadora emitiu cte com valor do pedágio a menor	t	2025-06-13 15:18:49.224618	Rafael de Carvalho Nascimento	2025-06-24 19:11:20.176104	TALITA DE LE LIMA
618	494	06.057.223/0362-81	REDE ASSAI LJ 161	137	DIRETA	VAN/HR	SP	Mauá	1012.64	16207.460000000001	2	137131,137145	ESPORADICO / ROTA 8 - HR	0	0	600	0	0.12	0	0	0	0	0	0	0	t	0.12	600	600	600	600	Frete (14/07/2025) NFs 137131,137145	\N	2025-07-21	189	APROVADO	f	TALITA DE LE LIMA	2025-07-18 15:59:48.347778	\N	f	2025-07-14 19:45:57.927117	Stephanie Macena Rodrigues Chaves 	2025-07-14 19:45:57.926384	Stephanie Macena Rodrigues Chaves 
7	32	05.361.672/0001-46	HUGAO	112	DIRETA	FIORINO	SP	Barueri	394.49	4950.45	1	136016	ESPORADICO / ROTA 3	0	0	270	0	0.12	0	0	0	0	0	0	0	t	0.12	179.77062904015256	179.77062904015256	179.77062904015256	179.77062904015256	Frete (19/06/2025) NFs 136016	\N	2025-06-16	142	CONFERIDO	f	TALITA DE LE LIMA	2025-07-11 21:43:14.123722	\N	f	2025-06-13 15:18:48.024905	Rafael de Carvalho Nascimento	2025-06-13 15:18:48.024482	Rafael de Carvalho Nascimento
2	3	75.315.333/0183-18	ATACADAO 183	150	DIRETA	TRUCK	SP	Jacareí	10742.48	156196.88	1	135945	Cotação Manual	0	0	2000	0	0	0	0	0	0	0	0	0	t	0	2000	2000	2000	2000	Frete (11/06/2025) NFs 135945	\N	2025-06-13	146	CONFERIDO	f	TALITA DE LE LIMA	2025-07-11 23:41:21.57764	\N	f	2025-06-12 20:57:02.279184	Rafael de Carvalho Nascimento	2025-06-12 20:57:02.277782	Rafael de Carvalho Nascimento
30	5	09.182.947/0016-11	MERCANTIL RODRIGUES	36	FRACIONADA	FRETE PESO	BA	Salvador	2063.95	25078.02	1	136035	CAPITAL	0.94	0	83.84	0	\N	0.35	3.5	0	0	0	0	0	f	0.07	2259.55	2259.56	2259.55	2259.56	191628	\N	2025-06-26	27	CONFERIDO	f	\N	\N		f	2025-06-13 22:28:52.048194	Rafael de Carvalho Nascimento	2025-06-23 15:00:15.647998	Michele Vivaldo
32	5	09.182.947/0015-30	MERCANTIL RODRIGUES	36	FRACIONADA	FRETE PESO	BA	Salvador	1577.7	19591.68	1	136033	CAPITAL	0.94	0	83.84	0	\N	0.35	3.5	0	0	0	0	0	f	0.07	1728.61	1728.61	1728.61	1728.61	191627	\N	2025-06-26	27	CONFERIDO	f	\N	\N		f	2025-06-13 22:28:52.336304	Rafael de Carvalho Nascimento	2025-06-23 14:59:17.61358	Michele Vivaldo
39	5	09.182.947/0010-26	MERCANTIL RODRIGUES	36	FRACIONADA	FRETE PESO	BA	Salvador	1098.58	12910.68	1	136034	CAPITAL	0.94	0	83.84	0	\N	0.35	3.5	0	0	0	0	0	f	0.07	1200.38	1200.39	1200.38	1200.39	191624	\N	2025-06-26	27	CONFERIDO	f	\N	\N		f	2025-06-13 22:28:53.426768	Rafael de Carvalho Nascimento	2025-06-23 14:56:22.292925	Michele Vivaldo
27	7	09.408.549/0001-94	DIST PARATY	52	FRACIONADA	FRETE PESO	ES	Linhares	1782.95	21878.59	1	136037	INTERIOR	0.8	0	219.45	0	\N	0.5	0	0	0	0	139.45	0	f	0.07	1801.29	\N	1801.29	\N	\N	\N	\N	\N	PENDENTE	f	\N	\N	\N	f	2025-06-13 22:28:51.676066	Rafael de Carvalho Nascimento	2025-06-13 22:28:51.675429	Rafael de Carvalho Nascimento
43	11	09.182.947/0004-88	MERCANTIL RODRIGUES	40	FRACIONADA	FRETE PESO	SE	Aracaju	2618.87	31696.5	1	136058	CAPITAL	1.023	0	0	0	\N	0.2	3.5	0	0	0	0	0	f	0.07	3050.53	3244.09	3050.53	3244.09	371850	\N	2025-07-18	28	APROVADO	t	Michele Vivaldo	2025-06-23 15:38:47.589989	Tde no valor de 180,00 não lançado no sistema	f	2025-06-13 22:28:53.911797	Rafael de Carvalho Nascimento	2025-06-13 22:28:53.911258	Rafael de Carvalho Nascimento
29	7	23.646.626/0001-75	PLASTMAR COMERCIAL L	52	FRACIONADA	FRETE PESO	ES	Marataízes	297	3163.35	1	136039	INTERIOR	0.8	0	219.45	0	\N	0.5	0	0	0	0	139.45	0	f	0.07	422.44	\N	422.44	\N	\N	\N	\N	\N	PENDENTE	f	\N	\N	\N	f	2025-06-13 22:28:51.925706	Rafael de Carvalho Nascimento	2025-06-13 22:28:51.925125	Rafael de Carvalho Nascimento
256	240	17.292.578/0001-61	HJ COMERCIO	30	DIRETA	VAN/HR	SP	Guarulhos	566.69	6755.82	1	136459	ESPORADICO / ROTA 6	0	0	520	0	0.12	0	0	0	0	0	0	0	t	0.12	322.985225130431	322.985225130431	322.985225130431	322.985225130431	Frete (25/06/2025) NFs 136459	\N	2025-06-30	52	APROVADO	f	Michele Vivaldo	2025-06-27 13:00:39.114964	\N	f	2025-06-25 15:59:01.535939	Stephanie Macena Rodrigues Chaves 	2025-06-25 15:59:01.535364	Stephanie Macena Rodrigues Chaves 
6	17	55.323.216/0003-41	ALIMENTOS WILSON LTDA	149	DIRETA	IVECO	SP	Guarulhos	1446.2	20178.32	1	135977	ESPORADICO / ROTA 2	0	0	600	0	0.12	0	0	0	0	0	0	0	t	0.12	502.17312043890666	502.17312043890666	502.17312043890666	502.17312043890666	Frete (19/06/2025) NFs 135977	\N	2025-06-30	71	APROVADO	f	Michele Vivaldo	2025-06-27 18:16:11.205199	\N	f	2025-06-13 15:18:47.926253	Rafael de Carvalho Nascimento	2025-06-13 15:18:47.92579	Rafael de Carvalho Nascimento
34	7	05.391.760/0001-90	COLINA	52	FRACIONADA	FRETE PESO	ES	Cariacica	918	13396.9	1	136038	CAPITAL	0.7	0	189.45	0	\N	0.5	0	0	0	0	119.45	0	f	0.07	891.43	\N	891.43	\N	\N	\N	\N	\N	PENDENTE	f	\N	\N	\N	f	2025-06-13 22:28:52.665933	Rafael de Carvalho Nascimento	2025-06-13 22:28:52.665344	Rafael de Carvalho Nascimento
146	154	06.057.223/0364-43	REDE ASSAI LJ 147	36	FRACIONADA	FRETE PESO	SE	Itabaiana	711.65	10377.16	1	136281	CAPITAL	1.05	0	103.5	0	\N	0.35	3.5	0	0	0	0	0	f	0.07	872.64	872.63	872.63	872.63	192784	\N	2025-07-07	80	CONFERIDO	f	\N	\N	frete ok	f	2025-06-24 12:41:46.577157	Stephanie Macena Rodrigues Chaves 	2025-06-30 17:42:12.200329	TALITA DE LE LIMA
38	11	29.884.092/0002-82	REDE DILETTARE	40	FRACIONADA	FRETE PESO	PR	Foz do Iguaçu	984.56	16210.84	1	136052	INTERIOR	0.9	0	0	0	\N	0.2	3.5	0	0	0	0	0	f	0.12	1083.55	\N	1083.55	\N	\N	\N	\N	\N	PENDENTE	f	\N	\N	\N	f	2025-06-13 22:28:53.258175	Rafael de Carvalho Nascimento	2025-06-13 22:28:53.257586	Rafael de Carvalho Nascimento
24	51	39.751.885/0001-04	PLANT CHOICE	31	DIRETA	FIORINO	SP	São Paulo	118.8	2402.64	1	136030	ESPORADICO / ROTA 3	0	0	270	0	0.12	0	0	0	0	0	0	0	t	0.12	270	270	270	270	Frete (16/06/2025) NFs 136030	\N	2025-06-23	10	APROVADO	f	Michele Vivaldo	2025-06-20 17:08:44.600518	\N	f	2025-06-13 22:25:58.330239	DIAGNOSTICO	2025-06-13 22:25:58.32967	DIAGNOSTICO
42	53	93.209.765/0592-78	ATACADAO 941	140	DIRETA	IVECO	SP	Itapecerica da Serra	2409	30445.96999999999	1	136065	ESPORADICO / ROTA 2	0	0	600	0	0.12	0	0	0	0	0	0	0	t	0.12	600	600	600	600	Frete (16/06/2025) NFs 136065	\N	2025-06-23	14	APROVADO	f	Michele Vivaldo	2025-06-20 19:15:14.471358	\N	f	2025-06-13 22:28:53.814688	Rafael de Carvalho Nascimento	2025-06-13 22:28:53.8142	Rafael de Carvalho Nascimento
28	46	93.209.765/0636-23	ATACADAO 636	23	DIRETA	MASTER	SP	Santo André	2012.42	24430.84	1	136054	Cotação Manual	0	0	720	0	0	0	0	0	0	0	0	0	t	0	720	720	720	720	Frete (17/06/2025) NFs 136054	\N	2025-06-23	17	APROVADO	f	Michele Vivaldo	2025-06-20 19:53:41.154929	\N	f	2025-06-13 22:28:51.818024	Rafael de Carvalho Nascimento	2025-06-13 22:28:51.817357	Rafael de Carvalho Nascimento
37	64	93.209.765/0597-82	ATACADAO 947	153	DIRETA	MASTER	SP	Guaratinguetá	2002.44	25403.94	1	136069	Cotação Manual	0	0	1250	0	0	0	0	0	0	0	0	0	t	0	1250	1250	1250	1250	Frete (14/06/2025) NFs 136069	\N	2025-06-23	20	APROVADO	f	Michele Vivaldo	2025-06-20 20:22:33.152565	\N	f	2025-06-13 22:28:53.034246	Rafael de Carvalho Nascimento	2025-06-13 22:28:53.033537	Rafael de Carvalho Nascimento
26	47	93.209.765/0645-14	ATACADAO 645	60	DIRETA	VAN/HR	SP	Botucatu	1117.8	13565.23	1	136060	FIXO / ROTA 21	0	0	1040	0	0.12	0	0	0	0	0	0	0	t	0.12	1040	1040	1040	1040	Frete (16/06/2025) NFs 136060	\N	2025-06-23	26	APROVADO	f	Michele Vivaldo	2025-06-20 23:57:51.964622	\N	f	2025-06-13 22:28:51.474126	Rafael de Carvalho Nascimento	2025-06-13 22:28:51.473408	Rafael de Carvalho Nascimento
25	48	93.209.765/0654-05	ATACADAO 654	30	DIRETA	VAN/HR	SP	Carapicuíba	1184.93	18128.59	1	136055	ESPORADICO / ROTA 2	0	0	350	0	0.12	0	0	0	0	0	0	0	t	0.12	350	350	350	350	Frete (S/Data) NFs 136055	\N	2025-06-23	24	CONFERIDO	f	Michele Vivaldo	2025-06-20 21:56:24.357264	\N	f	2025-06-13 22:28:51.31132	Rafael de Carvalho Nascimento	2025-06-13 22:28:51.309782	Rafael de Carvalho Nascimento
45	11	29.884.092/0001-00	REDE DILETTARE	40	FRACIONADA	FRETE PESO	PR	Foz do Iguaçu	443	5423.19	1	136053	INTERIOR	0.9	0	0	0	\N	0.2	3.5	0	0	0	0	0	f	0.12	485.28	\N	485.28	\N	\N	\N	\N	\N	PENDENTE	f	\N	\N	\N	f	2025-06-13 22:28:54.168617	Rafael de Carvalho Nascimento	2025-06-13 22:28:54.168123	Rafael de Carvalho Nascimento
48	5	09.182.947/0009-92	MERCANTIL RODRIGUES	36	FRACIONADA	FRETE PESO	BA	Lauro de Freitas	1469.19	18305.1	1	136036	CAPITAL	0.94	0	83.84	0	\N	0.35	3.5	0	0	0	0	0	f	0.07	1610.33	1610.33	1610.33	1610.33	191626	\N	2025-06-26	27	CONFERIDO	f	\N	\N		f	2025-06-13 22:28:54.509737	Rafael de Carvalho Nascimento	2025-06-23 14:58:15.506002	Michele Vivaldo
16	17	04.657.087/0001-25	SUPER GONCALVES	149	DIRETA	IVECO	SP	Guarulhos	281.72999999999996	3234.3399999999997	2	135978,135979	ESPORADICO / ROTA 2	0	0	600	0	0.12	0	0	0	0	0	0	0	t	0.12	97.82687956109332	97.82687956109332	97.82687956109332	97.82687956109332	Frete (19/06/2025) NFs 135978,135979	\N	2025-06-30	71	APROVADO	f	Michele Vivaldo	2025-06-27 18:16:11.20921	\N	f	2025-06-13 15:18:49.388219	Rafael de Carvalho Nascimento	2025-06-13 15:18:49.387545	Rafael de Carvalho Nascimento
441	372	75.315.333/0269-22	ATACADAO 269	48	DIRETA	FIORINO	SP	São Paulo	284	3265.52	1	136793	FIXO / ROTA 3	0	0	270	0	0.12	0	0	0	0	0	0	0	t	0.12	159.41787941787942	159.41787941787942	159.41787941787942	159.41787941787942	Frete (03/07/2025) NFs 136793	\N	2025-07-07	96	APROVADO	f	Michele Vivaldo	2025-07-04 14:18:49.000487	\N	f	2025-07-03 11:15:05.422486	Stephanie Macena Rodrigues Chaves 	2025-07-03 11:15:05.422007	Stephanie Macena Rodrigues Chaves 
50	12	93.209.765/0641-90	ATACADAO 641	152	DIRETA	3/4	SP	Ribeirão Preto	1435.82	20633.43	1	136046	Cotação Manual	0	0	1	0	0	0	0	0	0	0	0	0	t	0	0.38513451892384853	\N	0.38513451892384853	\N	\N	\N	\N	\N	PENDENTE	f	\N	\N	\N	f	2025-06-15 11:33:47.538167	Rafael de Carvalho Nascimento	2025-06-15 11:33:47.535087	Rafael de Carvalho Nascimento
51	39	54.068.805/0001-04	SUP TOP	128	FRACIONADA	FRETE PESO	RJ	São Gonçalo	252	2907.52	1	136011	METROPOLITANA	0.4	0	80	0	\N	0.25	0	0	0	0	0	0	f	0.12	122.81	\N	122.81	\N	\N	\N	\N	\N	PENDENTE	f	\N	\N	\N	f	2025-06-15 11:33:47.74977	Rafael de Carvalho Nascimento	2025-06-15 11:33:47.748971	Rafael de Carvalho Nascimento
53	12	93.209.765/0626-51	ATACADAO 626	152	DIRETA	3/4	SP	Ribeirão Preto	2292.28	31056.48	1	136049	Cotação Manual	0	0	1	0	0	0	0	0	0	0	0	0	t	0	0.6148654810761514	\N	0.6148654810761514	\N	\N	\N	\N	\N	PENDENTE	f	\N	\N	\N	f	2025-06-15 11:33:48.057848	Rafael de Carvalho Nascimento	2025-06-15 11:33:48.057071	Rafael de Carvalho Nascimento
54	39	15.243.937/0001-65	NANTES	128	FRACIONADA	FRETE PESO	RJ	Rio de Janeiro	209.28	2248.3	1	136012	CAPITAL	0.38	0	60	0	\N	0.25	0	0	0	0	0	0	f	0.12	96.76	\N	96.76	\N	\N	\N	\N	\N	PENDENTE	f	\N	\N	\N	f	2025-06-15 11:33:48.259657	Rafael de Carvalho Nascimento	2025-06-15 11:33:48.258911	Rafael de Carvalho Nascimento
64	57	93.209.765/0685-01	ATACADAO 685	56	FRACIONADA	FRETE PESO	SP	Franca	2473.46	30642.42999999999	1	136084	INTERIOR	0.7	0	206.56	0	\N	0.2	4.8	0	0	0	0	0	f	0.12	2173.53	2173.52	2173.53	2173.52	3418	\N	2025-07-23	36	CONFERIDO	f	\N	\N	sistema esta calculando total liquido a menor, por isso a diferença, o frete esta correto.	t	2025-06-16 13:49:49.029814	Rafael de Carvalho Nascimento	2025-06-24 15:39:06.028322	TALITA DE LE LIMA
52	31	05.279.091/0001-60	MISTER PIZZA	52	FRACIONADA	FRETE PESO	ES	Vila Velha	176.16	2391.19	1	136047	CAPITAL	0.7	0	189.45	0	\N	0.5	0	0	0	0	119.45	0	f	0.07	273.89	273.88	273.88	273.88	36636	\N	2025-07-17	37	CONFERIDO	f	\N	\N		f	2025-06-15 11:33:47.969448	Rafael de Carvalho Nascimento	2025-06-24 14:50:11.583813	Michele Vivaldo
147	168	06.057.223/0382-25	REDE ASSAI LJ 144	69	DIRETA	FIORINO	SP	São Paulo	204.15	4083.28	2	136314,136315	FIXO / ROTA 3	0	0	270	0	0.12	0	0	0	0	0	0	0	t	0.12	125.7827118798777	125.7827118798777	125.7827118798777	125.7827118798777	Frete (23/06/2025) NFs 136314,136315	\N	2025-06-30	67	APROVADO	f	Michele Vivaldo	2025-06-27 15:50:12.041489	\N	f	2025-06-24 12:41:46.639516	Stephanie Macena Rodrigues Chaves 	2025-06-24 12:41:46.638979	Stephanie Macena Rodrigues Chaves 
330	308	06.057.223/0256-70	REDE ASSAI LJ 17	31	DIRETA	FIORINO	SP	São Paulo	173.4	2296.44	1	136324	ESPORADICO / ROTA 3	0	0	270	0	0.12	0	0	0	0	0	0	0	t	0.12	139.46380697050938	\N	139.46380697050938	\N	\N	\N	\N	\N	CANCELADO	f	\N	\N	\nCancelado automaticamente em 30/06/2025 18:49 por Thássia Silva devido ao cancelamento do embarque.	f	2025-06-30 13:11:18.330387	Thássia Silva	2025-06-30 13:11:18.329806	Thássia Silva
58	54	93.209.765/0652-43	ATACADAO 652	59	DIRETA	IVECO	SP	COTIA	2029.24	25453.00999999999	1	136076	ESPORADICO / ROTA 2	0	0	600	0	0.12	0	0	0	0	0	0	0	t	0.12	600	600	600	600	Frete (16/06/2025) NFs 136076	\N	2025-06-23	8	APROVADO	f	Michele Vivaldo	2025-06-20 16:02:52.971972	\N	f	2025-06-16 13:49:47.260677	Rafael de Carvalho Nascimento	2025-06-16 13:49:47.260108	Rafael de Carvalho Nascimento
148	163	93.209.765/0601-01	ATACADAO 731	25	DIRETA	IVECO	SP	Praia Grande	2269.92	31059.8	1	136282	ESPORADICO / ROTA 5	0	0	900	0	0.12	0	0	0	0	0	0	0	t	0.12	900	900	900	900	Frete (24/06/2025) NFs 136282	\N	2025-06-30	50	APROVADO	f	Michele Vivaldo	2025-06-27 12:56:30.839286	\N	f	2025-06-24 12:41:46.677051	Stephanie Macena Rodrigues Chaves 	2025-06-24 12:41:46.676606	Stephanie Macena Rodrigues Chaves 
62	74	04.528.629/0002-40	CDI BARRA	97	DIRETA	VAN/HR	SP	São Paulo	1204.56	13301.82	2	136073,136006	ESPORADICO / ROTA 3	0	0	450	0	0.12	0	0	0	0	0	0	0	t	0.12	450	450	450	450	Frete (16/06/2025) NFs 136073,136006	\N	2025-06-23	18	APROVADO	f	Michele Vivaldo	2025-06-20 20:03:59.456969	\N	f	2025-06-16 13:49:48.150204	Rafael de Carvalho Nascimento	2025-06-16 13:49:48.149572	Rafael de Carvalho Nascimento
63	62	93.209.765/0653-24	ATACADAO 653	67	DIRETA	MASTER	SP	Taubaté	1824.24	23086.84	1	136086	ESPORADICO / ROTA 6	0	0	930	0	0.12	0	0	0	0	0	0	0	t	0.12	930	930	930	930	Frete (16/06/2025) NFs 136086	\N	2025-06-23	22	APROVADO	f	Michele Vivaldo	2025-06-20 21:11:37.458323	\N	f	2025-06-16 13:49:48.515675	Rafael de Carvalho Nascimento	2025-06-16 13:49:48.515134	Rafael de Carvalho Nascimento
56	59	93.209.765/0485-86	ATACADAO 743	30	DIRETA	VAN/HR	SP	Várzea Paulista	1127.48	16873.98	1	136079	ESPORADICO / ROTA 3	0	0	450	0	0.12	0	0	0	0	0	0	0	t	0.12	450	450	450	450	Frete (17/06/2025) NFs 136079	\N	2025-06-23	24	CONFERIDO	f	Michele Vivaldo	2025-06-20 21:56:24.365766	\N	f	2025-06-16 13:49:45.964896	Rafael de Carvalho Nascimento	2025-06-16 13:49:45.964236	Rafael de Carvalho Nascimento
3	25	48.288.315/0001-02	SACOLAO DA ECONOMIA	32	DIRETA	VAN/HR	SP	São Paulo	134.04	1615.62	1	136007	FIXO / ROTA 3	0	0	450	0	0.12	0	0	0	0	0	0	0	t	0.12	81.36567204446123	\N	81.36567204446123	\N	\N	\N	\N	\N	CANCELADO	f	\N	\N	\nCancelado automaticamente em 16/06/2025 14:19 por Thássia Silva devido ao cancelamento do embarque.	f	2025-06-13 15:18:47.429242	Rafael de Carvalho Nascimento	2025-06-13 15:18:47.427027	Rafael de Carvalho Nascimento
18	25	46.213.468/0001-65	MERCADINHO NIKKEY	32	DIRETA	VAN/HR	SP	São Paulo	129.28	2128.2	1	136005	FIXO / ROTA 3	0	0	450	0	0.12	0	0	0	0	0	0	0	t	0.12	78.47623158689906	\N	78.47623158689906	\N	\N	\N	\N	\N	CANCELADO	f	\N	\N	\nCancelado automaticamente em 16/06/2025 14:19 por Thássia Silva devido ao cancelamento do embarque.	f	2025-06-13 15:18:49.618278	Rafael de Carvalho Nascimento	2025-06-13 15:18:49.617639	Rafael de Carvalho Nascimento
31	25	04.528.629/0002-40	CDI BARRA	32	DIRETA	VAN/HR	SP	São Paulo	478	5278.5	1	136006	FIXO / ROTA 3	0	0	450	0	0.12	0	0	0	0	0	0	0	t	0.12	290.15809636863975	\N	290.15809636863975	\N	\N	\N	\N	\N	CANCELADO	f	\N	\N	\nCancelado automaticamente em 16/06/2025 14:19 por Thássia Silva devido ao cancelamento do embarque.	f	2025-06-13 22:28:52.162383	Rafael de Carvalho Nascimento	2025-06-13 22:28:52.161897	Rafael de Carvalho Nascimento
81	94	49.702.942/0001-00	SUP NOVA JERUSALEM	120	FRACIONADA	FRETE PESO	GO	Goiânia	78.26	1136.16	2	136103,136101	CAPITAL	0.67	0	145	0	\N	0.6	5.95	0	0	0	78	0	t	0.07	145	157.77	145	157.77	654505	\N	2025-07-15	29	CONFERIDO	t	Michele Vivaldo	2025-06-23 16:01:02.00696	GRIS 6,82\r\nPEGAGIO 5,95	f	2025-06-17 17:55:36.757016	Stephanie Macena Rodrigues Chaves 	2025-06-17 17:55:36.756237	Stephanie Macena Rodrigues Chaves 
221	213	06.057.223/0422-57	REDE ASSAI LJ 127	91	DIRETA	VAN/HR	SP	Franco da Rocha	811.3499999999999	14423.580000000002	2	136447,136446	FIXO / ROTA 3	0	0	450	0	0.12	0	0	0	0	0	0	0	t	0.12	450	450	450	450	Frete (25/06/2025) NFs 136447,136446	\N	2025-06-30	72	APROVADO	f	Michele Vivaldo	2025-06-27 18:30:13.631156	\N	f	2025-06-25 11:25:39.554581	Stephanie Macena Rodrigues Chaves 	2025-06-25 11:25:39.553915	Stephanie Macena Rodrigues Chaves 
74	114	32.267.292/0019-49	GRUPO CARVALHO	141	FRACIONADA	FRETE PESO	PI	Teresina	7551	101289.3	1	136134	CAPITAL	0.92	0	73.6	0	\N	0.65	0	0	0	0	0	0	f	0.07	8177.74	8177.74	8177.74	8177.74	137043	\N	2025-07-22	30	CONFERIDO	f	\N	\N		f	2025-06-17 17:55:35.582088	Stephanie Macena Rodrigues Chaves 	2025-06-23 17:52:12.589647	Michele Vivaldo
